ID,Order_LA,Length_mm,Category_Dummy,Category,NestID,Biomass_mg,Date Collected,OrdinalDate,﻿Pasture,Pasture_patch,Pasture_patch_year,HerbYesNo_alltime,HerbTreat_1418,GrazingYesNo
1124,orthoptera,4,1,Small,RC2 DICK 1 16,1.028902524,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1125,orthoptera,5,1,Small,RC2 DICK 1 16,1.81758515,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1126,orthoptera,5,1,Small,RC2 DICK 1 16,1.81758515,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1127,orthoptera,5,1,Small,RC2 DICK 1 16,1.81758515,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1128,orthoptera,5,1,Small,RC2 DICK 1 16,1.81758515,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1140,orthoptera,4,1,Small,RC2 DICK 11 16,1.028902524,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1130,orthoptera,6,1,Small,RC2 DICK 1 16,2.893389781,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1139,orthoptera,3,1,Small,RC2 DICK 11 16,0.494060865,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1132,orthoptera,7,1,Small,RC2 DICK 1 16,4.286681896,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1133,orthoptera,8,1,Small,RC2 DICK 1 16,6.025605872,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1134,orthoptera,9,1,Small,RC2 DICK 1 16,8.136537939,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1135,orthoptera,12,1,Small,RC2 DICK 1 16,16.94468236,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1136,orthoptera,14,1,Small,RC2 DICK 1 16,25.10427859,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1137,orthoptera,15,1,Small,RC2 DICK 1 16,29.93325637,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1121,orthoptera,4,1,Small,RC2 DICK 1 16,1.028902524,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1129,orthoptera,6,1,Small,RC2 DICK 1 16,2.893389781,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1297,orthoptera,5,1,Small,RC2 DICK 15 16,1.81758515,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1283,orthoptera,8,1,Small,RC2 DICK 14 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1329,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1328,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1327,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1326,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1325,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1324,orthoptera,5,1,Small,RC2 DICK 17 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1323,orthoptera,5,1,Small,RC2 DICK 17 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1322,orthoptera,5,1,Small,RC2 DICK 17 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1321,orthoptera,5,1,Small,RC2 DICK 17 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1320,orthoptera,5,1,Small,RC2 DICK 17 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1302,orthoptera,9,1,Small,RC2 DICK 15 16,8.136537939,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1301,orthoptera,7,1,Small,RC2 DICK 15 16,4.286681896,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1331,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1291,orthoptera,4,1,Small,RC2 DICK 15 16,1.028902524,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1284,orthoptera,8,1,Small,RC2 DICK 14 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1285,orthoptera,9,1,Small,RC2 DICK 14 16,8.136537939,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1286,orthoptera,9,1,Small,RC2 DICK 14 16,8.136537939,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1287,orthoptera,10,1,Small,RC2 DICK 14 16,10.64440168,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1288,orthoptera,10,1,Small,RC2 DICK 14 16,10.64440168,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1226,orthoptera,9,1,Small,RC2 DICK 12 16,8.136537939,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1290,orthoptera,3,1,Small,RC2 DICK 15 16,0.494060865,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1299,orthoptera,6,1,Small,RC2 DICK 15 16,2.893389781,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1292,orthoptera,4,1,Small,RC2 DICK 15 16,1.028902524,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1293,orthoptera,4,1,Small,RC2 DICK 15 16,1.028902524,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1294,orthoptera,4,1,Small,RC2 DICK 15 16,1.028902524,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1295,orthoptera,5,1,Small,RC2 DICK 15 16,1.81758515,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1296,orthoptera,5,1,Small,RC2 DICK 15 16,1.81758515,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1332,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1289,orthoptera,10,1,Small,RC2 DICK 14 16,10.64440168,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1346,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1361,orthoptera,10,1,Small,RC2 DICK 17 16,10.64440168,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1360,orthoptera,10,1,Small,RC2 DICK 17 16,10.64440168,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1359,orthoptera,9,1,Small,RC2 DICK 17 16,8.136537939,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1358,orthoptera,9,1,Small,RC2 DICK 17 16,8.136537939,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1357,orthoptera,9,1,Small,RC2 DICK 17 16,8.136537939,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1356,orthoptera,9,1,Small,RC2 DICK 17 16,8.136537939,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1355,orthoptera,8,1,Small,RC2 DICK 17 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1354,orthoptera,8,1,Small,RC2 DICK 17 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1353,orthoptera,8,1,Small,RC2 DICK 17 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1352,orthoptera,8,1,Small,RC2 DICK 17 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1351,orthoptera,8,1,Small,RC2 DICK 17 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1350,orthoptera,8,1,Small,RC2 DICK 17 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1349,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1330,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1340,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1333,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1334,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1335,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1336,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1337,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1348,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1339,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1347,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1341,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1342,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1343,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1344,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1345,orthoptera,7,1,Small,RC2 DICK 17 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1298,orthoptera,6,1,Small,RC2 DICK 15 16,2.893389781,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1338,orthoptera,6,1,Small,RC2 DICK 17 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1232,orthoptera,12,1,Small,RC2 DICK 12 16,16.94468236,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1255,orthoptera,9,1,Small,RC2 DICK 13 16,8.136537939,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1254,orthoptera,7,1,Small,RC2 DICK 13 16,4.286681896,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1253,orthoptera,6,1,Small,RC2 DICK 13 16,2.893389781,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1252,orthoptera,6,1,Small,RC2 DICK 13 16,2.893389781,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1250,orthoptera,6,1,Small,RC2 DICK 13 16,2.893389781,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1248,orthoptera,5,1,Small,RC2 DICK 13 16,1.81758515,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1247,orthoptera,5,1,Small,RC2 DICK 13 16,1.81758515,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1246,orthoptera,5,1,Small,RC2 DICK 13 16,1.81758515,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1245,orthoptera,5,1,Small,RC2 DICK 13 16,1.81758515,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1244,orthoptera,5,1,Small,RC2 DICK 13 16,1.81758515,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1282,orthoptera,8,1,Small,RC2 DICK 14 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1256,orthoptera,3,1,Small,RC2 DICK 14 16,0.494060865,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1231,orthoptera,12,1,Small,RC2 DICK 12 16,16.94468236,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1251,orthoptera,6,1,Small,RC2 DICK 13 16,2.893389781,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1233,orthoptera,3,1,Small,RC2 DICK 13 16,0.494060865,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1234,orthoptera,3,1,Small,RC2 DICK 13 16,0.494060865,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1235,orthoptera,4,1,Small,RC2 DICK 13 16,1.028902524,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1236,orthoptera,4,1,Small,RC2 DICK 13 16,1.028902524,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1237,orthoptera,4,1,Small,RC2 DICK 13 16,1.028902524,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1238,orthoptera,4,1,Small,RC2 DICK 13 16,1.028902524,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1239,orthoptera,4,1,Small,RC2 DICK 13 16,1.028902524,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1240,orthoptera,4,1,Small,RC2 DICK 13 16,1.028902524,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1241,orthoptera,4,1,Small,RC2 DICK 13 16,1.028902524,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1242,orthoptera,5,1,Small,RC2 DICK 13 16,1.81758515,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1243,orthoptera,5,1,Small,RC2 DICK 13 16,1.81758515,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1300,orthoptera,7,1,Small,RC2 DICK 15 16,4.286681896,6/19/2016,171,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1281,orthoptera,8,1,Small,RC2 DICK 14 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1272,orthoptera,7,1,Small,RC2 DICK 14 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1271,orthoptera,7,1,Small,RC2 DICK 14 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1270,orthoptera,6,1,Small,RC2 DICK 14 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1269,orthoptera,6,1,Small,RC2 DICK 14 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1274,orthoptera,7,1,Small,RC2 DICK 14 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1249,orthoptera,6,1,Small,RC2 DICK 13 16,2.893389781,6/14/2016,166,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1275,orthoptera,7,1,Small,RC2 DICK 14 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1257,orthoptera,4,1,Small,RC2 DICK 14 16,1.028902524,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1276,orthoptera,7,1,Small,RC2 DICK 14 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1277,orthoptera,7,1,Small,RC2 DICK 14 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1278,orthoptera,8,1,Small,RC2 DICK 14 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1273,orthoptera,7,1,Small,RC2 DICK 14 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1280,orthoptera,8,1,Small,RC2 DICK 14 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1268,orthoptera,6,1,Small,RC2 DICK 14 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1267,orthoptera,6,1,Small,RC2 DICK 14 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1266,orthoptera,6,1,Small,RC2 DICK 14 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1265,orthoptera,5,1,Small,RC2 DICK 14 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1264,orthoptera,5,1,Small,RC2 DICK 14 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1263,orthoptera,5,1,Small,RC2 DICK 14 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1262,orthoptera,5,1,Small,RC2 DICK 14 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1261,orthoptera,5,1,Small,RC2 DICK 14 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1260,orthoptera,5,1,Small,RC2 DICK 14 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1259,orthoptera,5,1,Small,RC2 DICK 14 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1258,orthoptera,4,1,Small,RC2 DICK 14 16,1.028902524,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1279,orthoptera,8,1,Small,RC2 DICK 14 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
